zipCode,lat,lng,CityName,StatCode
68937,40.59087,-99.88137,Elwood,NE
68938,40.40951,-98.11835,Fairfield,NE
68939,40.10132,-98.96887,Franklin,NE
68940,40.55134,-99.24279,Funk,NE
68941,40.45727,-98.27813,Glenvil,NE
68942,40.09089,-98.30035,Guide Rock,NE
68943,40.04888,-97.89868,Hardy,NE
68944,40.64373,-98.09094,Harvard,NE
68945,40.56825,-98.77782,Heartwell,NE
68946,40.11166,-99.98577,Hendley,NE
68947,40.28011,-99.04764,Hildreth,NE
68948,40.32003,-100.02193,Holbrook,NE
68949,40.42913,-99.38991,Holdrege,NE
68950,40.46178,-98.66941,Holstein,NE
68952,40.07521,-98.66779,Inavale,NE
68954,40.62268,-98.23736,Inland,NE
68955,40.59454,-98.53926,Juniata,NE
68956,40.63459,-98.69255,Kenesaw,NE
68957,40.2665,-98.2372,Lawrence,NE
68958,40.52235,-99.50137,Loomis,NE
68959,40.48589,-98.91425,Minden,NE
68960,40.10089,-99.13732,Naponee,NE
68961,40.20518,-98.0385,Nelson,NE
68964,40.23679,-97.91266,Oak,NE
68966,40.14974,-99.46894,Orleans,NE
68967,40.25368,-99.62433,Oxford,NE
68969,40.30382,-99.28345,Ragan,NE
68970,40.10883,-98.51522,Red Cloud,NE
68971,40.11795,-99.24415,Republican City,NE
68972,40.10787,-98.80645,Riverton,NE
68973,40.45226,-98.56397,Roseland,NE
68974,40.1324,-97.87189,Ruskin,NE
68975,40.62041,-97.95379,Saronville,NE
68976,40.58319,-99.72852,Smithfield,NE
68977,40.06989,-99.63075,Stamford,NE
68978,40.06335,-98.09144,Superior,NE
68979,40.58518,-97.85126,Sutton,NE
68980,40.68125,-98.25262,Trumbull,NE
68981,40.281,-98.89664,Upland,NE
68982,40.33233,-99.18016,Wilcox,NE
69001,40.24978,-100.64165,Mc Cook,NE
69020,40.22084,-100.30357,Bartley,NE
69021,40.13757,-101.54253,Benkelman,NE
69022,40.35961,-100.18581,Cambridge,NE
69023,40.48121,-101.90418,Champion,NE
69024,40.23231,-100.85152,Culbertson,NE
69025,40.62265,-100.51306,Curtis,NE
69026,40.04677,-100.42967,Danbury,NE
69027,40.42732,-101.5367,Enders,NE
69028,40.63537,-100.05633,Eustis,NE
69029,40.70961,-100.25091,Farnam,NE
69030,40.20564,-101.92311,Haigler,NE
69032,40.55802,-101.0205,Hayes Center,NE
69033,40.56053,-101.67848,Imperial,NE
69034,40.24859,-100.43071,Indianola,NE
69036,40.04866,-100.27437,Lebanon,NE
69037,40.19799,-101.41163,Max,NE
69038,40.60865,-100.73985,Maywood,NE
69039,40.69219,-100.38838,Moorefield,NE
69040,40.35016,-101.12728,Palisade,NE
69041,40.17089,-101.73987,Parks,NE
69042,40.4767,-100.40524,Stockville,NE
69043,40.1355,-101.2325,Stratton,NE
69044,40.12825,-101.02251,Trenton,NE
69045,40.47285,-101.37369,Wauneta,NE
69046,40.07637,-100.08653,Wilsonville,NE
69101,41.14257,-100.80075,North Platte,NE
69120,41.39538,-100.227,Arnold,NE
69121,41.5665,-101.69469,Arthur,NE
69122,41.13007,-102.10258,Big Springs,NE
69123,41.0123,-100.37257,Brady,NE
69125,41.61645,-102.83344,Broadwater,NE
69127,41.12371,-101.91068,Brule,NE
69128,41.22203,-103.92135,Bushnell,NE
69129,41.11253,-102.41746,Chappell,NE
69130,40.88948,-99.95734,Cozad,NE
69131,41.40733,-102.97355,Dalton,NE
69132,40.85684,-100.98323,Dickens,NE
69133,41.18873,-103.46031,Dix,NE
69134,40.83787,-101.36428,Elsie,NE
69135,42.24019,-100.25949,Elsmere,NE
69138,40.99859,-100.17417,Gothenburg,NE
69140,40.85081,-101.78043,Grant,NE
69141,41.30645,-102.95493,Gurley,NE
69142,41.91572,-100.3172,Halsey,NE
69143,41.21012,-101.0392,Hershey,NE
69144,41.29013,-101.58233,Keystone,NE
69145,41.24648,-103.67054,Kimball,NE
69146,41.34413,-101.81758,Lemoyne,NE
69147,41.50657,-102.10098,Lewellen,NE
69148,41.58568,-102.57944,Lisco,NE
69149,41.21545,-102.67597,Lodgepole,NE
69150,40.84769,-101.54353,Madrid,NE
69151,41.0982,-100.50417,Maxwell,NE
69152,42.10925,-101.13246,Mullen,NE
69153,41.09961,-101.67648,Ogallala,NE
69154,41.43717,-102.34768,Oshkosh,NE
69155,41.19466,-101.39565,Paxton,NE
69156,41.31093,-103.33205,Potter,NE
69157,42.06169,-100.16159,Purdum,NE
69161,42.13836,-100.7693,Seneca,NE
69162,41.1279,-103.02521,Sidney,NE
69163,41.56182,-100.57078,Stapleton,NE
69165,41.30709,-101.22877,Sutherland,NE
69166,42.07125,-100.56854,Thedford,NE
69167,41.59474,-101.00346,Tryon,NE
69168,40.79936,-101.98657,Venango,NE
69169,40.81752,-101.16911,Wallace,NE
69170,40.79808,-100.7415,Wellfleet,NE
69171,40.89006,-100.07072,Willow Island,NE
69201,42.71527,-100.61122,Valentine,NE
69210,42.37777,-99.90852,Ainsworth,NE
69211,42.825,-101.29129,Cody,NE
69212,42.9368,-100.79259,Crookston,NE
69214,42.60814,-100.08656,Johnstown,NE
69216,42.9872,-100.98732,Kilgore,NE
69217,42.38753,-99.71405,Long Pine,NE
69218,42.78883,-101.66748,Merriman,NE
69219,42.70607,-101.10081,Nenzel,NE
69220,42.90092,-100.18995,Sparks,NE
69221,42.59286,-100.3109,Wood Lake,NE
69301,42.12052,-102.88315,Alliance,NE
69331,41.87279,-102.98658,Angora,NE
69333,42.05948,-101.97264,Ashby,NE
69334,41.82581,-103.28842,Bayard,NE
69335,42.08292,-102.11388,Bingham,NE
69336,41.60962,-103.14128,Bridgeport,NE
69337,42.82655,-103.0109,Chadron,NE
69339,42.59537,-103.408,Crawford,NE
69340,42.21349,-102.20804,Ellsworth,NE
69341,41.73125,-103.67304,Gering,NE
69343,42.69427,-102.01462,Gordon,NE
69345,41.57521,-103.74548,Harrisburg,NE
69346,42.6874,-103.81099,Harrison,NE
69347,42.60772,-102.67976,Hay Springs,NE
69348,42.28162,-103.31802,Hemingford,NE
69350,41.97744,-101.73279,Hyannis,NE
69351,42.03702,-102.41873,Lakeside,NE
69352,41.80064,-103.97065,Lyman,NE
69353,41.74722,-103.41668,Mcgrew,NE
69354,42.43668,-103.40768,Marsland,NE
69355,41.78298,-103.50793,Melbeta,NE
69356,41.89476,-103.45129,Minatare,NE
69357,42.07537,-103.81428,Mitchell,NE
69358,42.06784,-103.96709,Morrill,NE
69360,42.69944,-102.4717,Rushville,NE
69361,41.92459,-103.6217,Scottsbluff,NE
69365,42.96861,-102.5104,Whiteclay,NE
69366,42.15758,-101.55442,Whitman,NE
69367,42.81615,-103.32842,Whitney,NE
70001,29.98372,-90.16727,Metairie,LA
70002,30.01051,-90.16221,Metairie,LA
70003,29.99862,-90.21399,Metairie,LA
70005,29.9994,-90.13386,Metairie,LA
70006,30.01401,-90.19169,Metairie,LA
70030,29.81729,-90.43232,Des Allemands,LA
70031,29.94194,-90.29591,Ama,LA
70032,29.95809,-89.99784,Arabi,LA
70036,29.70905,-90.12117,Barataria,LA
70037,29.74822,-90.0082,Belle Chasse,LA
70038,29.32532,-89.3987,Boothville,LA
70039,29.88144,-90.38906,Boutte,LA
70040,29.74732,-89.94379,Braithwaite,LA
70041,29.37293,-89.53475,Buras,LA
70043,29.94804,-89.96273,Chalmette,LA
70047,29.96954,-90.36589,Destrehan,LA
70049,30.0289,-90.57038,Edgard,LA
70050,29.38165,-89.59203,Empire,LA
70051,30.07289,-90.63107,Garyville,LA
70052,30.08231,-90.69939,Gramercy,LA
70053,29.9145,-90.05338,Gretna,LA
70056,29.88861,-90.0303,Gretna,LA
70057,29.96607,-90.46283,Hahnville,LA
70058,29.87047,-90.06705,Harvey,LA
70062,29.98926,-90.25575,Kenner,LA
70065,30.02763,-90.25403,Kenner,LA
70067,29.71433,-90.10523,Lafitte,LA
70068,30.13453,-90.43478,La Place,LA
70070,29.83447,-90.30509,Luling,LA
70071,30.05473,-90.70647,Lutcher,LA
70072,29.83601,-90.11042,Marrero,LA
70075,29.93294,-89.92129,Meraux,LA
70076,30.06504,-90.64642,Mount Airy,LA
70079,30.004,-90.4103,Norco,LA
70080,29.88514,-90.43404,Paradis,LA
70082,29.55819,-89.74973,Pointe A La Hache,LA
70083,29.50875,-89.85111,Port Sulphur,LA
70084,30.07523,-90.56792,Reserve,LA
70085,29.83627,-89.73979,Saint Bernard,LA
70086,30.03196,-90.87537,Saint James,LA
70087,29.97743,-90.31484,Saint Rose,LA
70090,29.96837,-90.70455,Vacherie,LA
70091,29.21349,-89.28346,Venice,LA
70092,29.89997,-89.89274,Violet,LA
70094,29.91347,-90.20804,Westwego,LA
70112,29.95705,-90.07686,New Orleans,LA
70113,29.94295,-90.08308,New Orleans,LA
70114,29.93794,-90.03267,New Orleans,LA
70115,29.92391,-90.10201,New Orleans,LA
70116,29.96725,-90.0644,New Orleans,LA
70117,29.96845,-90.03005,New Orleans,LA
70118,29.94519,-90.12557,New Orleans,LA
70119,29.97572,-90.08698,New Orleans,LA
70121,29.96184,-90.16244,New Orleans,LA
70122,30.01317,-90.06285,New Orleans,LA
70123,29.9509,-90.20507,New Orleans,LA
70124,30.00748,-90.10373,New Orleans,LA
70125,29.9521,-90.10335,New Orleans,LA
70126,30.01849,-90.02115,New Orleans,LA
70127,30.02503,-89.97675,New Orleans,LA
70128,30.05104,-89.95515,New Orleans,LA
70129,30.0825,-89.81558,New Orleans,LA
70130,29.93676,-90.06934,New Orleans,LA
70131,29.90817,-89.9612,New Orleans,LA
70139,29.95023,-90.071,New Orleans,LA
70163,29.95006,-90.07544,New Orleans,LA
70301,29.81411,-90.74082,Thibodaux,LA
70339,29.92366,-91.18158,Pierre Part,LA
70340,29.66974,-91.1043,Amelia,LA
70341,30.03056,-91.06789,Belle Rose,LA
70342,29.69486,-91.23766,Berwick,LA
70343,29.54813,-90.55716,Bourg,LA
70344,29.31205,-90.64965,Chauvin,LA
70345,29.55121,-90.26282,Cut Off,LA
70346,30.12207,-91.02757,Donaldsonville,LA
70352,29.68513,-90.94384,Donner,LA
70353,29.37072,-90.70531,Dulac,LA
70354,29.43737,-90.28483,Galliano,LA
70355,29.69904,-90.42925,Gheens,LA
70356,29.64175,-90.9606,Gibson,LA
70357,29.28651,-90.18314,Golden Meadow,LA
70358,29.21577,-90.02775,Grand Isle,LA
70359,29.69401,-90.77654,Gray,LA
70360,29.5882,-90.81023,Houma,LA
70363,29.51676,-90.70663,Houma,LA
70364,29.63437,-90.68765,Houma,LA
70372,29.78302,-90.98896,Labadieville,LA
70373,29.59705,-90.34243,Larose,LA
70374,29.60197,-90.49873,Lockport,LA
70375,29.69275,-90.53683,Mathews,LA
70377,29.38943,-90.51238,Montegut,LA
70380,29.7218,-91.11652,Morgan City,LA
70390,29.8964,-91.02726,Napoleonville,LA
70391,29.99096,-91.06069,Paincourtville,LA
70392,29.73002,-91.3167,Patterson,LA
70393,29.99136,-91.00732,Plattenville,LA
70394,29.69448,-90.61114,Raceland,LA
70395,29.69301,-90.85117,Schriever,LA
70397,29.40936,-90.78595,Theriot,LA
70401,30.52828,-90.45674,Hammond,LA
70402,30.51619,-90.4702,Hammond,LA
70403,30.48003,-90.48389,Hammond,LA
70420,30.4872,-89.96749,Abita Springs,LA
70422,30.73532,-90.48247,Amite,LA
70426,30.93355,-89.85846,Angie,LA
70427,30.74609,-89.91073,Bogalusa,LA
70431,30.61318,-89.97385,Bush,LA
70433,30.46329,-90.13839,Covington,LA
70435,30.55782,-90.10717,Covington,LA
70436,30.80303,-90.52182,Fluker,LA
70437,30.62026,-90.20867,Folsom,LA
70438,30.84676,-90.10813,Franklinton,LA
70441,30.85865,-90.75279,Greensburg,LA
70442,30.68956,-90.32823,Husser,LA
70443,30.62961,-90.53603,Independence,LA
70444,30.90656,-90.48961,Kentwood,LA
70445,30.3677,-89.9128,Lacombe,LA
70446,30.62888,-90.34845,Loranger,LA
70447,30.42117,-90.2015,Madisonville,LA
70448,30.3628,-90.03942,Mandeville,LA
70449,30.25594,-90.66905,Maurepas,LA
70450,30.93704,-90.26966,Mount Hermon,LA
70451,30.5484,-90.48091,Natalbany,LA
70452,30.43023,-89.78727,Pearl River,LA
70453,30.6939,-90.76646,Pine Grove,LA
70454,30.40099,-90.37265,Ponchatoula,LA
70455,30.51962,-90.32459,Robert,LA
70456,30.78984,-90.50599,Roseland,LA
70458,30.25865,-89.79441,Slidell,LA
70460,30.29571,-89.83775,Slidell,LA
70461,30.23553,-89.71582,Slidell,LA
70462,30.3661,-90.58381,Springfield,LA
70463,30.65861,-89.90387,Sun,LA
70464,30.53956,-89.91002,Talisheek,LA
70465,30.85157,-90.51982,Tangipahoa,LA
70466,30.56807,-90.50141,Tickfaw,LA
70471,30.4072,-90.06234,Mandeville,LA
70501,30.23973,-91.99044,Lafayette,LA
70503,30.1728,-92.06056,Lafayette,LA
70506,30.19554,-92.0813,Lafayette,LA
70507,30.28172,-92.03052,Lafayette,LA
70508,30.15549,-92.02858,Lafayette,LA
70510,29.89813,-92.19967,Abbeville,LA
70512,30.41407,-91.92303,Arnaudville,LA
70513,29.90355,-91.90287,Avery Island,LA
70514,29.84591,-91.5518,Baldwin,LA
70515,30.45212,-92.56949,Basile,LA
70516,30.36575,-92.30371,Branch,LA
70517,30.29484,-91.82955,Breaux Bridge,LA
70518,30.1334,-91.92882,Broussard,LA
70519,30.08019,-91.89736,Cade,LA
70520,30.33201,-92.03578,Carencro,LA
70523,29.88904,-91.50112,Charenton,LA
70524,30.55692,-92.31134,Chataignier,LA
70525,30.41228,-92.22121,Church Point,LA
70526,30.21021,-92.37984,Crowley,LA
70528,29.93952,-91.98502,Delcambre,LA
70529,30.19693,-92.16227,Duson,LA
70531,30.23273,-92.50829,Egan,LA
70532,30.46656,-92.69758,Elton,LA
70533,29.8972,-92.03969,Erath,LA
70534,30.19491,-92.44206,Estherwood,LA
70535,30.47822,-92.4264,Eunice,LA
70537,30.25736,-92.5667,Evangeline,LA
70538,29.73241,-91.46084,Franklin,LA
70541,30.4256,-92.04582,Grand Coteau,LA
70542,30.00522,-92.58841,Gueydan,LA
70543,30.33472,-92.50081,Iota,LA
70544,29.90438,-91.66229,Jeanerette,LA
70546,30.26519,-92.66778,Jennings,LA
70548,29.80528,-92.40555,Kaplan,LA
70549,30.07157,-92.80295,Lake Arthur,LA
70550,30.51866,-92.18768,Lawtell,LA
70552,30.06678,-91.69063,Loreauville,LA
70554,30.62249,-92.4793,Mamou,LA
70555,30.08119,-92.14556,Maurice,LA
70556,30.1939,-92.55982,Mermentau,LA
70558,30.10044,-92.07575,Milton,LA
70559,30.12481,-92.50458,Morse,LA
70560,29.92402,-91.87079,New Iberia,LA
70563,30.02466,-91.72841,New Iberia,LA
70570,30.53274,-92.10482,Opelousas,LA
70575,29.94897,-92.15811,Perry,LA
70576,30.78097,-92.41826,Pine Prairie,LA
70577,30.55119,-91.93385,Port Barre,LA
70578,30.22933,-92.26141,Rayne,LA
70580,30.67524,-92.42832,Reddell,LA
70581,30.25173,-92.73798,Roanoke,LA
70582,30.15874,-91.78739,Saint Martinville,LA
70583,30.25967,-92.12213,Scott,LA
70584,30.38842,-92.10134,Sunset,LA
70585,30.87834,-92.40767,Turkey Creek,LA
70586,30.74144,-92.33756,Ville Platte,LA
70589,30.68385,-92.0252,Washington,LA
70591,30.25535,-92.83886,Welsh,LA
70592,30.08064,-92.01235,Youngsville,LA
70601,30.22625,-93.2158,Lake Charles,LA
70605,30.13066,-93.27365,Lake Charles,LA
70607,30.04237,-93.20414,Lake Charles,LA
70611,30.34598,-93.2016,Lake Charles,LA
70615,30.25364,-93.12276,Lake Charles,LA
70630,30.02721,-93.00631,Bell City,LA
70631,29.86632,-93.55142,Cameron,LA
70632,29.84013,-93.0211,Creole,LA
70633,30.42202,-93.39729,Dequincy,LA
70634,30.79389,-93.23974,Deridder,LA
70637,30.70431,-92.96708,Dry Creek,LA
70638,30.85415,-92.79724,Elizabeth,LA
70639,30.98475,-93.49102,Evans,LA
70640,30.37078,-92.90717,Fenton,LA
70643,29.79209,-92.78968,Grand Chenier,LA
70644,30.7916,-92.94369,Grant,LA
70645,29.96153,-93.40869,Hackberry,LA
70646,30.09869,-92.92143,Hayes,LA
70647,30.25707,-93.0187,Iowa,LA
70648,30.50196,-92.8787,Kinder,LA
70650,30.23744,-92.9232,Lacassine,LA
70651,30.54399,-92.95089,Leblanc,LA
70652,30.60771,-93.26731,Longville,LA
70653,30.66353,-93.56221,Merryville,LA
70654,30.65505,-92.88407,Mittie,LA
70655,30.66444,-92.72386,Oberlin,LA
70656,30.96015,-92.96964,Pitkin,LA
70657,30.50314,-93.15042,Ragley,LA
70658,30.52869,-93.04764,Reeves,LA
70659,30.92143,-93.28381,Rosepine,LA
70660,30.55759,-93.4503,Singer,LA
70661,30.35989,-93.6503,Starks,LA
70662,30.79887,-92.99764,Sugartown,LA
70663,30.28966,-93.37952,Sulphur,LA
70665,30.12585,-93.44997,Sulphur,LA
70668,30.18695,-93.59897,Vinton,LA
70669,30.2434,-93.27912,Westlake,LA
70706,30.61374,-90.90151,Denham Springs,LA
70710,30.35311,-91.25939,Addis,LA
70711,30.5316,-90.59958,Albany,LA
70712,30.96944,-91.59641,Angola,LA
70714,30.58649,-91.12769,Baker,LA
70715,30.75798,-91.67791,Batchelor,LA
70719,30.3769,-91.28986,Brusly,LA
70721,30.2182,-91.08694,Carville,LA
70722,30.84251,-90.93157,Clinton,LA
70723,30.05947,-90.83847,Convent,LA
70725,30.13057,-90.9581,Darrow,LA
70726,30.42802,-90.89899,Denham Springs,LA
70729,30.5859,-91.35059,Erwinville,LA
70730,30.81632,-91.10122,Ethel,LA
70732,30.61795,-91.60425,Fordoche,LA
70733,30.3043,-90.79607,French Settlement,LA
70734,30.2029,-91.00205,Geismar,LA
70736,30.63218,-91.33841,Glynn,LA
70737,30.22512,-90.92222,Gonzales,LA
70739,30.59841,-90.97051,Greenwell Springs,LA
70740,30.33983,-91.43535,Grosse Tete,LA
70743,30.02741,-90.77436,Hester,LA
70744,30.55825,-90.67611,Holden,LA
70747,30.8746,-91.68121,Innis,LA
70748,30.81406,-91.20544,Jackson,LA
70749,30.63868,-91.40254,Jarreau,LA
70750,30.50029,-91.76609,Krotz Springs,LA
70752,30.5822,-91.40758,Lakeland,LA
70753,30.94498,-91.72703,Lettsworth,LA
70754,30.40395,-90.7429,Livingston,LA
70755,30.59335,-91.53002,Livonia,LA
70756,30.54682,-91.61415,Lottie,LA
70757,30.48854,-91.51873,Maringouin,LA
70759,30.69753,-91.57759,Morganza,LA
70760,30.70662,-91.45552,New Roads,LA
70761,30.97613,-91.02387,Norwood,LA
70762,30.57672,-91.46861,Oscar,LA
70763,30.04385,-90.7416,Paulina,LA
70764,30.22614,-91.28831,Plaquemine,LA
70767,30.4741,-91.32295,Port Allen,LA
70769,30.30734,-90.94037,Prairieville,LA
70770,30.65024,-90.99729,Pride,LA
70772,30.43694,-91.46872,Rosedale,LA
70773,30.60865,-91.36316,Rougon,LA
70774,30.20762,-90.77383,Saint Amant,LA
70775,30.86016,-91.36861,Saint Francisville,LA
70776,30.26356,-91.08986,Saint Gabriel,LA
70777,30.73828,-91.07011,Slaughter,LA
70778,30.15329,-90.86062,Sorrento,LA
70780,30.29539,-91.16981,Sunshine,LA
70782,30.94373,-91.51858,Tunica,LA
70783,30.68346,-91.40434,Ventress,LA
70785,30.55892,-90.81818,Walker,LA
70787,30.96306,-91.44316,Weyanoke,LA
70788,30.13632,-91.17351,White Castle,LA
70789,30.93177,-91.08262,Wilson,LA
70791,30.65217,-91.15564,Zachary,LA
70801,30.44966,-91.18605,Baton Rouge,LA
70802,30.44383,-91.1775,Baton Rouge,LA
70803,30.4143,-91.17756,Baton Rouge,LA
70805,30.48852,-91.1594,Baton Rouge,LA
70806,30.44879,-91.12469,Baton Rouge,LA
70807,30.543,-91.21105,Baton Rouge,LA
70808,30.40565,-91.14254,Baton Rouge,LA
70809,30.39381,-91.07114,Baton Rouge,LA
70810,30.3454,-91.08308,Baton Rouge,LA
70811,30.53208,-91.11687,Baton Rouge,LA
70812,30.50073,-91.11044,Baton Rouge,LA
70814,30.48517,-91.06805,Baton Rouge,LA
70815,30.45545,-91.06627,Baton Rouge,LA
70816,30.42896,-91.0214,Baton Rouge,LA
70817,30.37601,-90.9809,Baton Rouge,LA
70818,30.54252,-91.04987,Baton Rouge,LA
70819,30.47397,-91.01096,Baton Rouge,LA
70820,30.36901,-91.18539,Baton Rouge,LA
70836,30.39171,-91.08973,Baton Rouge,LA
71001,32.59461,-92.89717,Arcadia,LA
71003,32.62862,-93.02968,Athens,LA
71004,32.7484,-93.8631,Belcher,LA
71006,32.72761,-93.63354,Benton,LA
71007,32.36915,-94.00659,Bethany,LA
71008,32.34042,-92.96685,Bienville,LA
71016,32.23253,-93.10827,Castor,LA
71018,32.82254,-93.42629,Cotton Valley,LA
71019,32.0481,-93.31013,Coushatta,LA
71021,32.96714,-93.44614,Cullen,LA
71023,32.47804,-93.40681,Doyline,LA
71024,32.48748,-93.20459,Dubberly,LA
71027,32.2452,-93.67305,Frierson,LA
71028,32.48954,-93.07606,Gibsland,LA
71029,32.83984,-93.83537,Gilliam,LA
71030,32.19298,-93.79083,Gloster,LA
71031,32.00821,-92.90585,Goldonna,LA
71032,32.09479,-93.79296,Grand Cane,LA
71033,32.43694,-94.00279,Greenwood,LA
71034,32.18371,-93.30692,Hall Summit,LA
71037,32.56961,-93.52321,Haughton,LA
71038,32.94411,-93.06443,Haynesville,LA
71039,32.4269,-93.29391,Heflin,LA
71040,32.7826,-93.01974,Homer,LA
71043,32.88587,-93.88478,Hosston,LA
71044,32.968,-93.88231,Ida,LA
71045,32.35247,-93.18261,Jamestown,LA
71046,32.16403,-93.95025,Keatchie,LA
71047,32.29781,-93.91818,Keithville,LA
71048,32.83853,-92.84558,Lisbon,LA
71049,32.01289,-93.96556,Logansport,LA
71051,32.34357,-93.49114,Elm Grove,LA
71052,32.00943,-93.66508,Mansfield,LA
71055,32.67249,-93.29812,Minden,LA
71060,32.64684,-93.98421,Mooringsport,LA
71061,32.76704,-93.96639,Oil City,LA
71063,31.90909,-93.51129,Pelican,LA
71064,32.91078,-93.68581,Plain Dealing,LA
71065,31.80769,-93.50564,Pleasant Hill,LA
71067,32.5968,-93.49348,Princeton,LA
71068,32.28367,-93.32183,Ringgold,LA
71069,32.9662,-93.98748,Rodessa,LA
71070,32.1024,-93.01329,Saline,LA
71071,32.9238,-93.45567,Sarepta,LA
71072,32.93729,-93.31261,Shongaloo,LA
71073,32.52345,-93.30696,Sibley,LA
71075,32.99335,-93.49921,Springhill,LA
71078,32.27197,-93.79337,Stonewall,LA
71079,32.9391,-92.81477,Summerfield,LA
71082,32.8365,-93.9802,Vivian,LA
71101,32.5061,-93.74681,Shreveport,LA
71103,32.49193,-93.77211,Shreveport,LA
71104,32.48494,-93.73255,Shreveport,LA
71105,32.45676,-93.70968,Shreveport,LA
71106,32.38569,-93.73632,Shreveport,LA
71107,32.59665,-93.85879,Shreveport,LA
71108,32.4426,-93.78848,Shreveport,LA
71109,32.46874,-93.81377,Shreveport,LA
71110,32.50008,-93.59976,Barksdale Afb,LA
71111,32.58156,-93.70305,Bossier City,LA
71112,32.44249,-93.63612,Bossier City,LA
71115,32.26849,-93.56899,Shreveport,LA
71118,32.39265,-93.80532,Shreveport,LA
71119,32.4845,-93.92986,Shreveport,LA
71129,32.38801,-93.92378,Shreveport,LA
71201,32.53294,-92.10525,Monroe,LA
71202,32.3959,-92.05625,Monroe,LA
71203,32.5828,-92.01769,Monroe,LA
71209,32.52914,-92.07004,Monroe,LA
71219,32.323,-91.6843,Baskin,LA
71220,32.86485,-91.9114,Bastrop,LA
71222,32.82676,-92.65791,Bernice,LA
71223,32.89241,-91.66023,Bonita,LA
71225,32.5104,-92.34419,Calhoun,LA
71226,32.25266,-92.44554,Chatham,LA
71227,32.53465,-92.48036,Choudrant,LA
71229,32.63897,-91.89321,Collinston,LA
71232,32.39523,-91.47351,Delhi,LA
71233,32.32515,-90.93206,Delta,LA
71234,32.64415,-92.34166,Downsville,LA
71235,32.69053,-92.67427,Dubach,LA
71237,32.59251,-91.49192,Epps,LA
71238,32.36776,-92.37881,Eros,LA
71241,32.77183,-92.36288,Farmerville,LA
71243,31.95725,-91.81105,Fort Necessity,LA
71245,32.52969,-92.72191,Grambling,LA
71247,32.27241,-92.72185,Hodge,LA
71250,32.95895,-91.5762,Jones,LA
71251,32.21619,-92.67173,Jonesboro,LA
71253,32.99121,-91.30959,Kilbourne,LA
71254,32.79694,-91.25569,Lake Providence,LA
71256,32.95098,-92.72283,Lillie,LA
71259,32.27255,-91.84626,Mangham,LA
71260,32.90787,-92.23879,Marion,LA
71261,32.77213,-91.69884,Mer Rouge,LA
71263,32.86892,-91.42565,Oak Grove,LA
71264,32.60213,-91.7747,Oak Ridge,LA
71266,32.69815,-91.49624,Pioneer,LA
71268,32.34702,-92.74102,Quitman,LA
71269,32.44574,-91.7869,Rayville,LA
71270,32.49458,-92.63933,Ruston,LA
71272,32.52675,-92.64935,Ruston,LA
71275,32.51341,-92.82085,Simsboro,LA
71276,32.57572,-91.14929,Sondheimer,LA
71277,32.94939,-92.5572,Spearsville,LA
71279,32.48731,-91.85714,Start,LA
71280,32.72603,-92.09703,Sterlington,LA
71282,32.36503,-91.18108,Tallulah,LA
71286,32.6644,-91.19645,Transylvania,LA
71291,32.57001,-92.182,West Monroe,LA
71292,32.40099,-92.2143,West Monroe,LA
71295,32.14746,-91.70683,Winnsboro,LA
71301,31.27427,-92.46874,Alexandria,LA
71302,31.20426,-92.37751,Alexandria,LA
71303,31.27807,-92.54371,Alexandria,LA
71316,31.26253,-91.75986,Acme,LA
71322,30.86405,-92.14655,Bunkie,LA
71323,31.26501,-92.20835,Center Point,LA
71325,31.00135,-92.32192,Cheneyville,LA
71326,31.77049,-91.60947,Clayton,LA
71327,30.98263,-92.03353,Cottonport,LA
71328,31.36085,-92.17548,Deville,LA
71331,31.26464,-92.0817,Effie,LA
71333,30.90599,-92.07383,Evergreen,LA
71334,31.65639,-91.56304,Ferriday,LA
71336,32.02113,-91.59336,Gilbert,LA
71339,31.01387,-91.93231,Hamburg,LA
71340,31.76918,-91.81069,Harrisonburg,LA
71341,31.06166,-92.16497,Hessmer,LA
71342,31.60484,-92.13804,Jena,LA
71343,31.51699,-91.90443,Jonesville,LA
71345,30.72926,-91.97539,Lebeau,LA
71346,31.11304,-92.37616,Lecompte,LA
71350,31.06813,-92.06903,Mansura,LA
71351,31.17737,-91.96282,Marksville,LA
71353,30.75036,-91.81854,Melville,LA
71354,31.40667,-91.76946,Monterey,LA
71355,31.07853,-91.85007,Moreauville,LA
71356,30.82064,-92.04833,Morrow,LA
71357,32.11104,-91.29854,Newellton,LA
71358,30.69303,-91.86612,Palmetto,LA
71360,31.32038,-92.3529,Pineville,LA
71362,30.89644,-91.96621,Plaucheville,LA
71366,31.93958,-91.33848,Saint Joseph,LA
71367,30.88321,-92.29375,Saint Landry,LA
71368,31.86464,-91.68802,Sicily Island,LA
71369,30.92272,-91.86756,Simmesport,LA
71371,31.67912,-92.25657,Trout,LA
71373,31.30969,-91.60794,Vidalia,LA
71375,31.84917,-91.47557,Waterproof,LA
71377,31.61109,-91.78659,Wildsville,LA
71378,31.95544,-91.70936,Wisner,LA
71401,31.79749,-91.94595,Aimwell,LA
71403,31.21481,-93.43269,Anacoco,LA
71404,31.74824,-92.74907,Atlanta,LA
71405,31.40946,-92.40096,Ball,LA
71406,31.73313,-93.50458,Belmont,LA
71407,31.51593,-92.486,Bentley,LA
71409,31.31965,-92.70738,Boyce,LA
